CustomerID;Age;Gender;Income;VisitFrequency;AverageSpend;PreferredCuisine;TimeOfVisit;GroupSize;DiningOccasion;MealType;OnlineReservation;DeliveryOrder;LoyaltyProgramMember;WaitTime;ServiceRating;FoodRating;AmbianceRating;HighSatisfaction
1777;41;Female;101741;Rarely;59.043.427.015.500.200;Chinese;Lunch;3;Casual;Dine-in;0;0;1;145.492.432.854.272;3;3;4;0
1778;57;Male;89008;Daily;90.061.872.194.569;Mexican;Dinner;6;Celebration;Takeaway;0;0;0;4.259.689.757.043.410;4;2;3;0
1779;68;Male;104486;Daily;8.670.116.107.631.090;Chinese;Breakfast;2;Business;Dine-in;0;1;0;4.801.534.347.394.050;2;3;3;0
1780;36;Female;143662;Monthly;5.683.882.984.828.980;Chinese;Lunch;4;Business;Takeaway;0;0;0;3.715.439.016.125.400;4;3;4;0
1781;48;Female;87299;Weekly;360.168.324.811.074;Mexican;Breakfast;9;Casual;Dine-in;1;1;0;4.989.403.912.342.390;1;5;3;0
1782;28;Female;88464;Monthly;10.525.267.952.012.500;Indian;Lunch;8;Celebration;Dine-in;0;0;0;4.961.413.873.476.910;3;2;1;0
1783;42;Male;112376;Monthly;994.738.874.219.653;Indian;Lunch;9;Celebration;Takeaway;0;1;1;4.766.021.794.710.800;5;3;5;0
1784;21;Male;113566;Rarely;11.323.687.364.925.200;Mexican;Breakfast;1;Casual;Dine-in;1;0;1;507.130.891.415.006;3;5;4;0
1785;52;Male;141295;Monthly;16.099.813.267.816.600;Indian;Dinner;3;Business;Takeaway;0;0;0;3.811.511.955.301.140;1;5;5;0
1786;44;Female;41586;Daily;11.497.342.808.174.500;Chinese;Breakfast;8;Business;Takeaway;0;0;0;13.551.542.525.306.000;4;3;4;0
1787;32;Female;49158;Rarely;18.221.695.940.607.300;Indian;Breakfast;8;Business;Takeaway;0;0;0;4.306.973.662.099.150;5;1;1;0
1788;56;Female;63004;Monthly;17.726.756.568.384.400;Indian;Dinner;9;Business;Dine-in;1;0;0;24.618.572.190.836.700;1;4;5;0
1789;28;Female;103574;Monthly;12.764.502.509.776.700;American;Lunch;6;Celebration;Dine-in;1;0;0;5.432.387.707.284.980;5;1;4;0
1790;46;Male;116176;Weekly;8.146.162.191.899.570;Mexican;Lunch;5;Casual;Dine-in;0;1;0;4.599.820.974.515.490;5;5;5;0
1791;47;Female;51250;Weekly;19.979.665.018.579.900;Chinese;Dinner;6;Business;Takeaway;0;0;1;58.680.533.205.399.600;3;3;2;0
1792;21;Male;79413;Weekly;63.700.146.177.112.600;Italian;Lunch;6;Casual;Dine-in;0;1;0;5.111.697.715.601.170;3;1;2;0
1793;49;Female;136794;Rarely;13.016.722.317.988.200;Indian;Lunch;8;Casual;Takeaway;0;1;0;44.643.815.127.945.800;3;2;2;0
1794;44;Male;84953;Weekly;2.856.533.302.954.800;Mexican;Dinner;3;Celebration;Takeaway;0;1;0;49.826.118.188.365.900;5;5;2;0
1795;38;Male;74170;Monthly;10.756.663.651.945.900;Mexican;Lunch;1;Casual;Dine-in;1;0;0;2.317.086.146.506.780;4;2;3;0
1796;39;Male;134109;Rarely;1.424.084.639.624.000;Italian;Lunch;6;Casual;Dine-in;1;0;0;3.893.637.952.886.280;3;1;1;0
1797;58;Female;80882;Weekly;3.611.396.242.266.120;Italian;Breakfast;8;Business;Takeaway;0;1;1;19.393.733.489.378.000;4;2;3;0
1798;60;Female;112071;Monthly;16.077.189.321.161.200;American;Lunch;6;Casual;Takeaway;0;0;1;31.058.381.233.698.700;5;5;3;0
1799;18;Male;51238;Rarely;10.406.862.764.919.300;American;Breakfast;8;Celebration;Dine-in;1;0;0;13.340.784.055.258.300;5;3;4;0
1800;55;Female;122185;Weekly;13.609.440.257.285.700;Italian;Breakfast;9;Casual;Dine-in;0;0;0;3.997.009.356.927.330;3;5;5;0
1801;23;Male;55478;Daily;8.490.321.104.282.040;Chinese;Dinner;5;Casual;Dine-in;0;1;1;5.310.539.685.305.600;5;3;3;0
1802;59;Female;30817;Weekly;12.236.982.556.072.000;Italian;Lunch;6;Casual;Dine-in;0;1;0;56.792.567.174.026.300;2;1;2;0
1803;19;Male;94387;Monthly;8.330.586.895.764.370;Italian;Breakfast;7;Celebration;Takeaway;0;0;0;3.065.368.586.236.770;5;1;4;0
1804;30;Female;90857;Weekly;13.735.249.357.916.600;Italian;Dinner;2;Casual;Dine-in;0;1;0;39.622.289.848.694.000;5;3;2;0
1805;69;Female;59848;Monthly;3.533.523.109.998.460;Chinese;Lunch;1;Business;Takeaway;1;0;1;2.719.882.809.392.170;3;5;5;0
1806;55;Female;22813;Weekly;4.352.704.473.016.980;Indian;Lunch;3;Celebration;Dine-in;0;0;1;22.372.741.668.106.100;2;2;2;0
1807;64;Female;28420;Monthly;1.005.750.393.197.360;Italian;Dinner;1;Celebration;Dine-in;1;0;1;15.325.780.615.077.700;4;4;1;1
1808;47;Female;118882;Weekly;51.182.801.740.141.900;Indian;Dinner;9;Business;Dine-in;0;0;1;542.022.232.622.338;5;5;2;0
1809;39;Female;76116;Weekly;7.764.236.667.344.840;American;Dinner;8;Celebration;Takeaway;0;0;1;21.959.538.187.521.600;1;2;1;0
1810;55;Male;55986;Weekly;1.478.134.647.339.010;Italian;Lunch;2;Business;Dine-in;0;0;1;4.965.539.248.980.170;2;4;1;0
1811;39;Male;115484;Weekly;15.201.270.762.418.000;Italian;Dinner;3;Casual;Dine-in;1;0;1;48.531.310.484.317.800;3;5;3;0
1812;69;Female;92995;Weekly;9.019.486.768.928.780;Italian;Dinner;6;Celebration;Takeaway;1;0;0;8.147.718.793.647.190;4;5;1;0
1813;40;Female;53058;Weekly;1.937.564.628.834.570;Italian;Breakfast;9;Casual;Takeaway;0;0;0;59.205.748.234.633;4;2;3;0
1814;32;Male;100305;Monthly;4.089.730.110.220.590;Indian;Lunch;9;Celebration;Takeaway;1;1;1;2.861.476.934.076.170;4;1;1;0
1815;37;Male;49578;Weekly;14.736.221.965.252.500;Chinese;Lunch;7;Business;Takeaway;1;0;0;4.233.410.389.191.690;1;4;5;0
1816;66;Male;120990;Weekly;728.645.880.332.304;American;Lunch;1;Celebration;Dine-in;1;1;1;5.019.907.631.453.990;3;5;1;1
1817;26;Male;141009;Weekly;15.933.144.494.300.600;Chinese;Lunch;8;Celebration;Dine-in;1;1;1;28.169.930.440.268.600;4;1;2;1
1818;32;Female;48420;Monthly;11.613.486.688.905;Indian;Lunch;7;Celebration;Takeaway;1;0;1;3.220.296.489.346.780;4;2;4;0
1819;42;Male;101836;Weekly;10.722.416.068.357.800;Italian;Breakfast;5;Business;Takeaway;0;1;1;2.869.925.920.579.290;3;1;2;0
1820;52;Female;82450;Monthly;10.005.480.966.900.500;Indian;Lunch;8;Casual;Dine-in;1;0;1;48.438.155.924.040.800;5;1;4;0
1821;26;Female;113498;Weekly;13.531.403.352.677.700;Indian;Breakfast;8;Business;Dine-in;0;0;0;29.115.145.733.975.400;5;3;3;0
1822;18;Male;40912;Monthly;11.815.829.564.805.200;Mexican;Lunch;1;Celebration;Takeaway;0;0;0;26.283.935.558.572.800;1;4;3;0
1823;50;Male;132098;Weekly;16.968.194.702.010.200;American;Breakfast;3;Business;Dine-in;1;0;1;3.728.711.078.236.810;5;4;3;1
1824;45;Female;25596;Weekly;7.541.977.249.581.420;Italian;Dinner;2;Business;Takeaway;0;0;1;6.701.591.335.126.720;3;5;1;0
1825;61;Female;117267;Rarely;1.613.607.093.012.390;Italian;Lunch;1;Casual;Takeaway;0;0;1;5.760.193.300.637.650;2;1;2;0
1826;69;Female;49393;Daily;12.249.081.948.170.200;Indian;Lunch;1;Business;Takeaway;0;0;0;1.854.300.621.498.740;2;2;2;0
1827;21;Female;92875;Rarely;450.052.337.701.188;Chinese;Lunch;6;Casual;Takeaway;1;1;1;18.714.541.284.236.700;4;4;4;0
1828;54;Male;121186;Weekly;1.361.096.947.240.710;Chinese;Breakfast;1;Casual;Takeaway;0;1;0;4.281.756.203.714.190;5;3;1;0
1829;25;Female;115020;Weekly;12.279.930.687.648.300;Indian;Dinner;3;Celebration;Dine-in;0;1;1;4.721.775.983.302.740;5;4;5;1
1830;47;Female;84915;Weekly;8.262.664.374.323.950;Indian;Breakfast;4;Casual;Takeaway;1;0;0;3.654.372.442.437.020;4;1;2;0
1831;24;Female;132486;Rarely;19.728.846.854.334.800;Mexican;Lunch;3;Casual;Dine-in;0;0;1;560.455.693.787.016;5;1;4;0
1832;54;Female;21979;Monthly;9.368.449.205.259.260;Italian;Lunch;8;Business;Dine-in;0;0;0;6.627.008.112.003.920;2;1;5;0
1833;66;Male;125916;Monthly;1.954.952.072.501.580;American;Lunch;1;Business;Dine-in;1;0;0;10.185.275.851.948.900;4;5;5;1
1834;64;Male;121923;Weekly;31.520.095.699.038.400;Mexican;Dinner;5;Casual;Dine-in;1;1;0;4.936.159.722.264.000;1;4;5;0
1835;52;Female;106697;Weekly;6.850.655.816.432.230;Italian;Lunch;9;Celebration;Dine-in;0;0;0;5.339.879.420.936.180;5;2;1;0
1836;22;Female;129590;Weekly;137.440.806.491.426;American;Dinner;8;Casual;Dine-in;1;0;1;3.667.054.547.250.980;4;5;4;1
1837;30;Male;135575;Weekly;1.363.716.092.239.120;Italian;Breakfast;3;Casual;Takeaway;0;0;1;13.641.005.727.590.800;4;4;4;1
1838;18;Male;141316;Monthly;11.805.071.374.985.200;Chinese;Dinner;5;Celebration;Takeaway;0;0;0;50.023.420.613.288.500;2;1;3;0
1839;39;Female;41861;Monthly;4.672.720.470.875.860;Mexican;Dinner;5;Casual;Takeaway;1;1;0;4.881.009.527.194.220;5;3;2;0
1840;33;Female;22926;Monthly;15.780.792.980.334.400;American;Lunch;2;Business;Takeaway;0;0;0;4.593.084.337.996.320;3;2;5;0
1841;34;Female;133211;Monthly;13.601.982.327.282.800;Mexican;Lunch;9;Casual;Dine-in;0;0;1;5.343.051.036.965.510;2;5;2;0
1842;35;Male;70018;Rarely;5.441.559.399.538.530;Chinese;Lunch;9;Business;Takeaway;1;0;1;55.551.874.452.497.500;5;5;2;0
1843;66;Male;86806;Weekly;1.728.190.355.678.480;Indian;Dinner;6;Business;Dine-in;0;0;0;4.330.699.210.225.010;4;1;5;0
1844;59;Female;77267;Rarely;12.406.108.491.087.900;Indian;Breakfast;6;Business;Dine-in;0;0;1;4.564.990.186.106.030;5;4;5;0
1845;54;Female;123993;Monthly;17.545.405.260.073.800;Indian;Dinner;6;Casual;Takeaway;1;0;1;3.603.040.190.876.660;5;5;1;0
1846;39;Female;43817;Daily;18.962.389.280.240.800;Mexican;Lunch;2;Casual;Dine-in;0;1;0;3.827.638.787.574.260;2;3;1;0
1847;64;Male;54825;Weekly;35.453.981.513.609.400;American;Dinner;7;Business;Takeaway;0;0;1;3.802.611.371.131.610;5;3;1;0
1848;34;Male;85083;Monthly;10.342.172.019.434.500;Indian;Lunch;4;Business;Takeaway;0;1;0;16.607.189.729.104.500;5;1;4;0
1849;63;Female;45027;Monthly;13.003.434.628.004.400;Italian;Dinner;9;Celebration;Takeaway;0;1;0;446.527.849.107.915;4;3;3;0
1850;54;Female;60570;Weekly;7.559.348.189.935.850;Chinese;Lunch;4;Business;Takeaway;0;0;1;4.352.772.681.966.660;4;2;1;0
1851;30;Male;25599;Weekly;1.734.417.600.904.700;Indian;Lunch;9;Celebration;Dine-in;1;0;0;4.361.747.306.069.340;3;1;2;0
1852;33;Female;38473;Weekly;8.065.256.460.029.270;Indian;Dinner;4;Casual;Takeaway;0;0;0;11.989.623.796.499.000;3;5;5;0
1853;27;Female;131036;Daily;5.431.519.254.879.400;American;Dinner;8;Celebration;Takeaway;0;1;1;5.834.312.367.681.360;3;3;2;0
1854;27;Female;133891;Rarely;19.159.951.097.007.300;Mexican;Lunch;3;Celebration;Takeaway;0;1;1;30.163.039.399.048.600;1;1;2;0
1855;49;Male;109746;Weekly;1.869.769.765.554.200;Mexican;Lunch;8;Business;Takeaway;0;0;1;21.701.727.256.385.000;1;5;3;0
1856;52;Female;136450;Weekly;19.828.125.553.097.900;Italian;Breakfast;1;Celebration;Takeaway;0;1;1;3.324.380.897.224.180;2;4;3;0
1857;44;Male;138993;Daily;8.256.382.265.308.870;Indian;Lunch;6;Business;Dine-in;0;1;0;8.534.198.911.256.270;1;5;5;0
1858;58;Male;123271;Rarely;9.241.380.976.638.850;Chinese;Dinner;2;Business;Dine-in;0;0;1;1.086.918.091.504.910;2;1;5;0
1859;47;Female;87242;Rarely;1.446.592.234.500.110;Chinese;Dinner;7;Casual;Dine-in;0;1;0;52.145.050.367.743.500;2;2;3;0
1860;22;Female;45774;Monthly;13.255.772.785.621.800;Indian;Dinner;2;Celebration;Dine-in;1;0;0;17.376.453.136.915.700;1;1;5;0
1861;42;Female;141000;Monthly;7.688.145.668.776.720;American;Dinner;2;Celebration;Takeaway;1;1;1;11.485.681.318.199.800;5;2;2;1
1862;49;Male;147234;Weekly;7.362.773.124.406.040;Chinese;Breakfast;7;Business;Dine-in;1;1;0;13.272.913.213.330.500;1;2;4;0
1863;56;Male;138160;Weekly;12.404.014.732.117.800;Indian;Lunch;6;Celebration;Dine-in;0;0;1;1.878.060.494.620.460;2;3;4;0
1864;29;Female;126886;Rarely;13.166.634.048.862.400;American;Dinner;9;Celebration;Dine-in;0;0;1;4.549.828.656.214.390;5;4;4;0
1865;39;Male;142877;Weekly;7.003.662.945.522.210;Indian;Breakfast;8;Celebration;Takeaway;0;0;0;8.203.665.735.517.900;2;5;4;0
1866;47;Male;92159;Monthly;7.036.466.537.821.620;Indian;Lunch;1;Business;Takeaway;0;0;1;3.122.601.063.351.580;5;1;4;0
1867;65;Female;72466;Weekly;61.326.759.998.326.200;Indian;Dinner;6;Business;Takeaway;1;0;0;4.104.431.457.778.970;2;4;4;0
1868;33;Female;84596;Monthly;17.546.153.551.453.000;American;Dinner;4;Business;Takeaway;0;1;1;5.843.790.094.608.440;5;4;2;0
1869;44;Female;106597;Weekly;15.042.720.623.537.600;Chinese;Breakfast;7;Casual;Takeaway;1;0;1;3.536.940.274.806.760;2;1;4;0
1870;36;Male;25929;Monthly;17.671.981.396.729.000;Mexican;Lunch;5;Business;Dine-in;0;1;0;27.713.805.825.731.900;2;3;4;0
1871;24;Male;68450;Monthly;13.901.793.261.131.900;Italian;Breakfast;3;Casual;Takeaway;1;0;0;2.424.274.006.240.360;4;4;2;0
1872;56;Female;60299;Weekly;7.752.249.628.119.870;Mexican;Lunch;1;Celebration;Dine-in;0;1;1;1.983.409.397.410.550;2;1;5;1
1873;18;Male;67145;Rarely;7.242.763.915.647.440;American;Dinner;3;Casual;Takeaway;1;0;0;22.762.564.297.998.800;4;1;2;0
1874;34;Male;62133;Weekly;528.165.464.223.081;Mexican;Dinner;6;Celebration;Takeaway;1;0;1;5.354.136.844.014.920;2;4;5;0
1875;66;Male;73283;Rarely;10.073.909.183.234.200;Italian;Lunch;7;Celebration;Takeaway;0;1;0;26.814.592.015.073.100;1;1;5;0
1876;53;Female;143280;Monthly;7.587.809.208.503.010;Italian;Breakfast;8;Business;Dine-in;0;0;1;55.313.743.758.438;4;3;1;0
1877;60;Female;146855;Rarely;8.183.408.644.965.640;Mexican;Dinner;9;Casual;Takeaway;0;1;0;7.523.507.337.301.530;5;3;3;0
1878;55;Female;20894;Rarely;31.715.462.689.040.100;Mexican;Dinner;2;Casual;Takeaway;0;0;0;3.346.633.374.982.580;3;3;1;0
1879;53;Female;28754;Weekly;16.778.174.060.666.400;Chinese;Dinner;5;Celebration;Dine-in;0;1;1;4.357.298.839.236.320;1;4;5;0
1880;23;Female;25059;Rarely;6.726.076.646.266.400;Italian;Lunch;8;Celebration;Takeaway;0;0;0;181.647.296.254.452;4;3;5;0
1881;48;Female;82819;Rarely;18.569.791.414.455.400;Indian;Breakfast;4;Celebration;Takeaway;1;0;1;4.467.067.298.172.740;4;2;2;0
1882;21;Female;93082;Monthly;56.797.195.356.233.800;Italian;Dinner;6;Celebration;Takeaway;0;0;1;38.836.940.876.076.900;1;5;1;0
1883;59;Male;123736;Rarely;6.928.435.981.597.120;Indian;Lunch;4;Business;Dine-in;1;0;1;2.193.156.298.095.150;4;3;3;0
1884;66;Male;112736;Monthly;17.129.351.836.014.700;Mexican;Dinner;4;Celebration;Takeaway;1;0;0;4.916.746.301.797.050;4;3;4;0
1885;62;Female;115951;Monthly;18.013.548.505.747.900;Chinese;Dinner;4;Business;Dine-in;0;0;1;297.223.988.858.021;3;2;4;0
1886;29;Female;40842;Weekly;17.503.210.146.489.800;American;Dinner;2;Celebration;Dine-in;0;0;1;49.429.604.235.919.000;4;3;4;0
1887;65;Male;21013;Monthly;33.052.667.324.732.900;Indian;Dinner;1;Casual;Dine-in;0;1;1;25.648.918.412.901.700;4;3;2;0
1888;34;Female;144003;Weekly;6.516.185.579.612.730;Chinese;Dinner;9;Business;Takeaway;1;1;0;3.848.255.682.736.870;1;4;2;0
1889;46;Female;98046;Rarely;12.761.433.641.500.300;Chinese;Dinner;4;Casual;Dine-in;1;0;1;19.843.985.390.587.000;3;4;3;0
1890;59;Female;136675;Weekly;11.408.880.407.573.800;Indian;Lunch;4;Business;Takeaway;1;0;0;14.284.820.555.864.100;4;3;3;0
1891;62;Male;38724;Monthly;9.658.580.041.397.430;American;Breakfast;9;Casual;Dine-in;0;0;1;48.055.300.292.699.700;1;1;2;0
1892;57;Male;57260;Rarely;9.749.051.788.395.630;Italian;Lunch;6;Casual;Dine-in;0;1;0;387.787.977.637.783;4;4;3;0
1893;19;Male;122235;Rarely;14.300.441.781.853.600;Italian;Breakfast;4;Celebration;Dine-in;0;0;0;53.565.455.280.599.500;4;2;2;0
1894;23;Female;69893;Monthly;8.930.301.782.291.730;Mexican;Lunch;8;Celebration;Takeaway;1;0;0;5.993.643.987.764.170;1;3;3;0
1895;58;Female;72090;Daily;16.297.029.138.365.800;Indian;Breakfast;8;Celebration;Dine-in;0;0;0;4.934.783.381.255.960;4;2;1;0
1896;39;Male;20722;Monthly;8.620.347.614.188.130;Mexican;Breakfast;4;Casual;Takeaway;1;0;1;4.319.539.845.902.530;2;4;1;0
1897;64;Male;99100;Monthly;23.113.997.040.309.500;Indian;Lunch;3;Celebration;Dine-in;0;0;0;5.443.414.186.165.630;5;5;1;0
1898;49;Male;100306;Weekly;1.625.853.412.343.780;Italian;Dinner;7;Celebration;Takeaway;0;0;1;6.507.093.919.774.050;5;3;1;0
1899;68;Male;38986;Monthly;7.168.090.139.988.060;Chinese;Breakfast;4;Casual;Dine-in;0;1;1;26.095.095.316.319.600;3;3;5;0
1900;38;Male;57631;Daily;15.320.785.721.736.200;Italian;Breakfast;9;Business;Dine-in;0;1;0;3.900.788.541.146.610;1;4;1;0
1901;22;Female;98764;Weekly;18.683.675.614.044.500;Italian;Lunch;8;Celebration;Dine-in;0;0;0;46.666.149.160.935.900;3;4;2;0
1902;21;Female;131794;Weekly;16.109.096.320.148.400;Indian;Lunch;6;Celebration;Takeaway;1;1;0;51.707.776.246.417.500;5;3;4;0
1903;37;Female;93951;Daily;19.587.542.268.680.400;Mexican;Lunch;7;Business;Dine-in;0;0;1;4.795.934.719.584.740;2;3;4;0
1904;44;Male;67956;Weekly;1.537.706.146.764.830;Italian;Breakfast;4;Celebration;Dine-in;1;0;0;579.171.810.012.558;1;5;4;1
1905;56;Male;149324;Monthly;2.762.220.132.492.850;Italian;Breakfast;5;Celebration;Dine-in;0;1;0;48.467.164.606.022.300;1;1;5;0
1906;47;Male;42277;Rarely;4.608.056.891.968.190;Mexican;Lunch;4;Celebration;Takeaway;0;1;0;32.800.308.869.008.300;5;2;4;0
1907;38;Female;122086;Monthly;6.917.142.980.594.810;American;Dinner;4;Casual;Takeaway;0;0;0;3.690.370.942.882.780;2;3;5;0
1908;22;Female;139612;Weekly;16.692.260.747.400.300;Mexican;Lunch;5;Casual;Dine-in;0;0;0;20.670.134.181.945.600;5;4;5;0
1909;23;Female;92944;Monthly;2.824.178.353.125.650;Chinese;Breakfast;9;Casual;Takeaway;0;0;0;14.727.752.400.720.700;3;3;3;0
1910;57;Female;103508;Rarely;38.799.472.366.976.500;Chinese;Breakfast;3;Celebration;Dine-in;1;0;0;10.620.332.711.212.700;3;1;1;0
1911;41;Female;144748;Weekly;13.115.537.507.260.100;Mexican;Dinner;6;Celebration;Dine-in;0;0;1;45.055.052.542.127.000;1;5;3;0
1912;56;Female;27906;Rarely;16.456.321.689.154.200;Mexican;Breakfast;1;Casual;Dine-in;0;0;0;3.282.539.470.509.940;4;4;3;0
1913;27;Female;44687;Weekly;3.606.496.072.652.880;Indian;Lunch;3;Celebration;Dine-in;1;0;1;15.969.415.575.410.800;5;5;1;1
1914;61;Male;115593;Weekly;14.927.156.967.594.300;Chinese;Dinner;4;Celebration;Takeaway;1;1;1;29.077.455.237.194.800;1;3;4;1
1915;18;Female;120080;Daily;1.237.656.421.368.600;Mexican;Dinner;6;Business;Dine-in;0;1;0;50.313.380.841.171.600;1;5;4;0
1916;52;Male;22243;Rarely;1.909.125.618.456.230;Italian;Dinner;3;Casual;Dine-in;1;0;1;3.706.861.886.035.060;2;5;3;0
1917;39;Female;53426;Rarely;1.333.781.622.903.450;Italian;Dinner;5;Casual;Takeaway;1;0;1;37.730.552.286.838.700;3;4;3;0
1918;19;Female;39874;Rarely;12.690.192.538.760.600;Indian;Lunch;2;Celebration;Takeaway;0;0;1;21.035.312.960.800.300;4;4;1;0
1919;50;Male;28327;Monthly;19.201.887.680.254.200;Indian;Dinner;2;Casual;Takeaway;0;0;0;35.601.365.675.621.600;2;5;3;0
1920;68;Female;144274;Rarely;15.468.042.956.733.200;Mexican;Dinner;8;Casual;Takeaway;0;0;0;13.362.079.457.238.400;5;5;1;0
1921;20;Female;137082;Weekly;11.372.728.577.465.800;Chinese;Lunch;7;Celebration;Dine-in;0;1;0;56.054.955.862.485.600;3;3;4;0
1922;50;Female;98241;Weekly;10.980.997.679.318.700;American;Lunch;7;Celebration;Dine-in;0;1;1;4.691.778.463.630.000;2;4;4;1
1923;48;Female;139833;Monthly;7.825.517.844.255.300;Italian;Lunch;6;Business;Dine-in;0;1;0;23.460.284.069.549.400;3;1;3;0
1924;54;Male;65705;Weekly;1.600.793.395.639.830;Chinese;Dinner;8;Business;Takeaway;0;0;1;0.4268353913937273;5;1;5;0
1925;26;Female;29768;Rarely;1.450.080.842.308.970;Italian;Dinner;8;Casual;Dine-in;0;0;0;4.501.169.067.424.810;5;1;1;0
1926;31;Female;149807;Rarely;16.718.442.782.004.200;Italian;Breakfast;8;Business;Takeaway;1;0;1;4.862.133.553.025.400;3;4;4;0
1927;55;Female;116157;Weekly;18.083.422.899.334.700;American;Dinner;9;Casual;Takeaway;1;0;0;8.019.735.830.998.910;5;5;2;0
1928;53;Male;109748;Monthly;9.536.953.646.001.810;Mexican;Lunch;8;Casual;Dine-in;0;0;0;26.542.744.579.387.300;5;5;3;0
1929;51;Male;87848;Monthly;9.932.005.905.667.320;Mexican;Breakfast;4;Casual;Dine-in;1;0;0;25.240.344.312.380.200;4;3;5;0
1930;27;Female;107937;Weekly;12.357.321.462.151.400;Mexican;Lunch;7;Business;Takeaway;0;0;1;16.834.782.593.564.400;3;1;1;0
1931;28;Male;119993;Rarely;9.273.557.675.602.270;Indian;Breakfast;1;Casual;Takeaway;0;1;1;10.364.436.693.870.300;1;4;4;0
1932;23;Female;67998;Daily;58.009.564.198.892.100;Mexican;Lunch;7;Business;Takeaway;1;1;0;3.992.328.090.249.370;5;5;1;0
1933;60;Female;75810;Monthly;1.333.777.616.701.350;Chinese;Breakfast;2;Casual;Dine-in;0;1;1;2.498.721.628.659.940;2;3;1;0
1934;42;Male;106711;Weekly;17.020.873.526.214.500;Italian;Lunch;5;Celebration;Takeaway;0;0;1;4.771.953.517.187.080;1;2;1;0
1935;38;Female;119070;Daily;12.422.389.058.457.500;American;Lunch;7;Casual;Dine-in;0;1;0;2.425.770.454.942.900;2;1;1;0
1936;37;Male;30693;Monthly;11.690.195.810.635.700;Italian;Breakfast;7;Business;Dine-in;0;0;0;0.7077322056962898;1;4;2;0
1937;42;Male;106329;Weekly;19.687.900.179.268.900;Mexican;Breakfast;4;Celebration;Dine-in;0;0;1;4.521.649.330.766.300;2;2;5;0
1938;60;Male;51305;Weekly;6.564.814.341.173.140;Indian;Breakfast;3;Celebration;Dine-in;0;0;1;3.997.128.011.403.880;1;4;5;1
1939;18;Male;102824;Monthly;6.556.273.661.493.070;Indian;Dinner;6;Casual;Takeaway;0;0;1;43.801.367.188.663.200;3;3;5;0
1940;26;Male;41367;Monthly;8.614.960.274.865.900;Chinese;Dinner;2;Business;Takeaway;0;0;1;3.668.812.745.686.520;5;4;3;0
1941;28;Female;61785;Weekly;7.664.096.308.448.310;Chinese;Lunch;3;Business;Dine-in;1;0;0;1.325.138.534.574.890;5;1;1;0
1942;29;Male;67891;Weekly;13.587.259.729.519.600;Indian;Dinner;9;Business;Dine-in;0;0;1;4.122.063.514.582.080;5;3;5;0
1943;36;Female;91694;Monthly;9.403.506.036.450.220;American;Lunch;2;Casual;Dine-in;0;0;1;37.507.118.850.162.700;5;3;4;0
1944;36;Male;26267;Rarely;7.934.317.286.656.450;Mexican;Breakfast;1;Business;Takeaway;0;1;0;1.532.830.136.982.250;5;1;4;0
1945;27;Female;94031;Weekly;13.791.738.737.365.000;American;Lunch;2;Business;Dine-in;0;1;1;1.904.982.771.435.530;3;4;1;1
1946;30;Female;33666;Weekly;12.125.783.977.362.900;Indian;Breakfast;4;Business;Takeaway;0;0;1;5.924.801.785.436.970;1;1;5;0
1947;35;Female;122302;Daily;15.023.307.980.385.300;Mexican;Lunch;6;Business;Dine-in;1;0;0;2.324.928.344.539.990;5;4;4;1
1948;43;Male;78833;Weekly;16.908.434.241.107.100;Mexican;Dinner;5;Business;Takeaway;0;0;1;19.912.926.858.232.000;4;5;3;0
1949;29;Male;102373;Weekly;11.306.887.952.884.800;Chinese;Lunch;7;Casual;Takeaway;0;1;0;3.937.221.698.110.740;2;1;4;0
1950;67;Female;87167;Weekly;1.521.367.953.967.510;Chinese;Lunch;4;Celebration;Dine-in;0;1;1;14.722.728.334.475.600;5;5;4;1
1951;20;Male;132699;Weekly;13.765.176.541.020.200;Mexican;Lunch;1;Celebration;Dine-in;0;1;0;4.694.965.327.974.450;5;1;4;1
1952;45;Female;58964;Weekly;6.942.834.814.979.560;Italian;Dinner;6;Casual;Dine-in;0;0;0;15.646.495.960.397.600;4;2;4;0
1953;28;Male;131905;Monthly;7.798.170.104.061.030;Italian;Lunch;2;Casual;Takeaway;0;1;0;4.816.463.733.123.350;3;2;3;0
1954;58;Male;77790;Monthly;18.089.909.370.536.900;Italian;Lunch;9;Celebration;Takeaway;0;1;1;35.149.137.044.594.600;3;5;4;0
1955;24;Male;86722;Weekly;4.252.865.914.623.680;Mexican;Lunch;9;Business;Dine-in;1;1;1;28.919.826.712.554.900;5;3;1;0
1956;25;Female;72063;Daily;13.789.271.815.726.800;Mexican;Breakfast;2;Celebration;Dine-in;0;0;1;16.353.716.952.620.400;1;1;3;0
1957;40;Male;138881;Rarely;10.330.990.016.091.700;Chinese;Breakfast;1;Business;Dine-in;1;0;1;887.116.140.197.396;4;1;2;0
1958;67;Male;95495;Weekly;18.875.893.114.541.800;Mexican;Breakfast;9;Celebration;Dine-in;1;1;0;59.498.772.803.327.400;5;4;2;1
1959;67;Male;70734;Weekly;9.982.419.512.699.360;Italian;Breakfast;3;Celebration;Takeaway;0;1;0;5.410.088.729.398.420;3;2;5;0
1960;60;Female;37793;Weekly;15.285.554.113.796.300;American;Breakfast;7;Casual;Takeaway;0;0;0;41.481.402.199.584.200;1;3;3;0
